t,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,AVGO,JPM,V,UNH,XOM,JNJ,WMT,MA,PG,HD,COST,ORCL,MRK,ABBV,CVX,KO,PEP,BAC,ADBE,CRM,NFLX,AMD,TMO,MCD,CSCO,ACN,ABT,WFC,DIS,INTC,IBM,GE,CMCSA,VZ,T,PFE,NKE,QCOM,TXN,PM,HON,UPS,GS,CAT,BA,MMM,C,AMGN,BMY,LOW,INTU,BRK-B
2016-10-12,29.335,57.11,40.589,41.705,1.661,129.05,13.434,80.51,17.047,68.13,82.25,135.1,87.13,117.97,22.487,101.36,88.57,126.69,150.46,38.05,61.66,61.21,102.15,41.78,106.08,16.03,108.05,72.23,9.95,6.62,153.8,114.71,30.34,117.62,40.98,45.32,91.41,37.13,147.505,231.2,32.62,50.3,29.705,33.07,52.44,66.06,68.46,96.09,97.046,108.74,169.3,87.58,133.16,169.72,48.7,163.88,50.01,71.32,107.53,144.91
2016-10-13,29.245,56.92,40.204,41.464,1.634,127.82,13.349,80.0,16.894,67.74,81.87,134.19,86.56,118.26,22.743,100.65,88.24,126.29,150.22,38.03,62.51,61.15,100.79,41.76,105.92,15.83,108.01,70.63,10.023,6.49,152.03,115.41,30.17,118.11,40.98,44.75,91.12,36.97,146.96,230.16,32.56,50.29,29.736,32.76,52.03,65.7,67.77,96.2,97.796,108.3,167.42,86.97,133.38,170.02,48.47,164.29,50.24,71.1,106.8,143.22
2016-10-14,29.408,57.42,40.23,41.148,1.65,127.88,13.101,79.27,17.009,67.52,82.45,133.92,86.54,117.56,22.817,100.88,88.43,126.42,150.15,38.41,62.14,60.17,101.08,41.67,106.83,16.0,107.84,74.27,10.147,6.75,151.71,114.09,30.18,118.25,40.79,44.71,91.3,37.45,147.658,231.12,32.6,50.28,29.622,32.66,51.62,65.7,68.49,95.83,98.465,108.42,170.52,87.67,133.5,170.33,48.61,161.9,49.77,71.35,106.99,144.18
2016-10-17,29.388,57.22,40.342,40.648,1.64,127.54,12.931,78.53,16.888,67.17,82.15,134.13,86.54,118.49,22.74,100.85,87.83,125.14,148.7,38.29,61.52,60.14,101.36,41.6,106.85,16.05,107.49,72.83,9.98,6.67,150.78,112.41,30.22,116.85,40.59,44.5,90.83,37.29,147.964,230.8,32.51,50.43,29.66,32.5,51.03,65.19,68.42,95.51,97.597,108.03,169.0,87.29,134.0,170.21,48.6,162.62,49.34,69.98,106.88,143.8
2016-10-18,29.368,57.66,41.075,40.883,1.665,128.57,13.273,78.77,17.217,67.7,81.58,143.39,86.77,115.41,22.957,101.73,87.45,125.74,149.11,38.42,62.09,61.55,101.79,41.97,106.95,16.26,108.42,72.77,11.879,6.73,151.67,111.25,30.44,117.53,41.17,44.95,91.17,37.75,144.092,231.84,32.44,50.27,29.728,32.69,51.22,66.1,69.25,96.56,97.444,108.13,172.63,87.22,135.1,169.95,48.99,162.8,50.05,70.24,107.15,144.3
2016-10-19,29.28,57.53,41.355,40.885,1.662,130.11,13.571,78.56,17.187,68.35,82.81,144.37,87.17,114.59,22.963,102.73,85.54,125.89,149.45,38.35,61.87,61.43,102.27,42.05,106.26,16.47,108.39,72.82,12.187,6.77,151.8,111.26,30.35,116.82,40.01,45.26,91.93,35.51,144.608,232.48,32.455,50.38,29.743,32.6,51.8,65.79,69.49,95.98,97.805,108.05,174.51,88.0,136.18,169.91,49.48,161.08,49.87,69.59,108.19,144.86
2016-10-20,29.265,57.25,41.082,40.516,1.693,130.0,13.273,78.74,17.341,68.26,82.5,145.07,87.21,114.87,22.91,102.55,84.93,126.25,150.04,38.09,61.92,61.76,101.87,41.93,105.87,16.56,109.03,72.59,12.335,6.96,151.66,110.57,30.16,116.05,40.74,44.93,92.03,35.43,144.857,232.56,32.175,49.14,29.192,32.54,51.89,67.34,69.75,95.57,97.688,107.4,174.51,86.63,135.84,169.86,49.58,161.5,50.36,69.89,107.9,144.49
2016-10-21,29.15,59.66,41.203,40.95,1.689,132.07,13.339,78.25,17.292,68.49,82.35,145.37,86.62,113.44,22.78,102.85,84.33,126.6,148.97,37.93,61.2,60.98,101.3,42.13,105.62,16.67,109.03,74.0,12.75,6.52,150.66,113.93,30.15,115.59,40.5,45.09,93.03,35.15,143.05,231.84,32.03,48.2,28.316,32.18,51.77,67.93,69.97,96.31,98.428,107.16,174.67,86.33,135.63,169.5,49.57,158.51,50.02,70.65,108.45,143.6
2016-10-24,29.413,61.0,41.787,41.905,1.768,133.28,13.517,77.57,17.655,68.87,83.17,144.69,86.91,113.61,23.063,103.19,84.1,127.78,152.12,38.27,60.75,61.12,100.66,42.56,107.31,16.77,110.81,75.06,12.733,7.005,153.11,113.57,30.46,115.8,40.41,45.52,93.37,35.26,143.948,231.36,32.48,48.21,27.84,32.13,51.87,68.06,71.68,96.91,98.7,108.45,175.12,85.99,137.45,171.27,49.58,158.76,49.23,70.98,109.625,143.83
2016-10-25,29.563,60.99,41.428,41.759,1.797,132.29,13.489,77.75,17.365,68.8,82.03,143.78,86.72,113.96,23.12,102.88,86.97,123.34,150.99,38.36,61.95,61.55,100.77,42.54,107.23,16.72,109.03,75.06,12.651,7.5,147.97,112.72,30.34,115.27,40.19,45.72,92.75,35.1,144.245,229.2,32.26,47.84,27.719,32.28,51.05,67.71,71.2,96.58,98.528,107.84,175.55,84.48,139.02,166.23,49.59,157.895,49.55,68.47,108.32,143.42
2016-10-26,28.898,60.63,41.105,41.13,1.804,131.04,13.483,76.76,17.3,69.13,81.75,142.23,87.09,114.56,23.197,103.22,87.4,122.71,150.98,38.31,60.87,61.02,101.19,42.44,107.07,16.87,107.97,74.95,12.697,7.29,148.04,112.11,30.55,115.45,39.96,46.15,93.49,34.92,145.134,230.96,31.28,47.63,27.515,32.4,51.97,68.2,71.71,96.05,98.853,108.61,177.07,84.13,145.54,166.51,50.01,158.99,49.29,67.37,107.82,143.94
2016-10-27,28.62,60.1,40.868,40.918,1.767,129.69,13.601,76.16,17.224,69.23,81.92,141.94,86.92,115.7,23.277,103.6,86.58,122.26,150.86,38.22,61.29,61.46,99.92,42.12,106.63,16.91,107.07,74.74,12.647,7.11,149.22,112.08,30.38,115.46,40.29,46.41,94.02,34.81,146.606,229.04,30.74,48.54,27.583,32.48,51.89,70.09,70.73,95.78,98.311,108.08,177.75,83.01,143.31,165.76,49.93,160.57,51.96,67.16,107.31,144.45
2016-10-28,28.43,59.87,40.978,38.816,1.764,131.29,13.331,74.53,16.935,69.11,82.22,140.35,84.78,115.33,23.33,106.9,86.84,123.58,149.76,38.17,58.84,57.6,103.82,42.23,107.07,16.68,107.6,75.13,12.657,7.2,147.21,112.1,30.59,115.67,39.54,46.23,93.85,34.74,145.899,233.76,30.94,48.21,27.576,31.93,52.02,68.4,70.8,96.31,99.214,107.7,177.14,83.88,143.01,165.77,49.56,145.18,51.0,67.03,108.17,144.0
2016-10-31,28.385,59.92,40.495,39.491,1.779,130.99,13.182,73.84,17.028,69.26,82.51,141.33,83.32,115.99,23.34,107.02,86.8,122.01,147.87,38.42,58.72,55.78,104.75,42.4,107.2,16.5,107.51,75.16,12.487,7.23,147.03,112.57,30.68,116.24,39.24,46.01,92.69,34.87,146.931,232.8,30.91,48.1,27.787,31.71,50.18,68.72,70.85,96.44,99.079,107.76,178.24,83.46,142.43,165.3,49.15,141.16,50.91,66.65,108.74,144.3
2016-11-01,27.873,59.8,40.274,39.271,1.726,129.5,12.719,72.98,16.88,68.97,81.62,139.43,83.65,115.34,23.1,104.96,86.85,119.89,146.66,38.46,59.3,56.45,106.48,42.12,106.71,16.61,106.87,75.45,12.33,7.09,146.02,112.25,30.48,116.14,39.05,45.99,92.39,34.52,146.071,231.04,30.725,47.66,27.613,31.07,49.62,68.34,69.44,96.08,98.6,106.84,178.06,82.24,142.41,164.25,48.94,140.76,50.8,65.63,107.39,143.63
2016-11-02,27.898,59.43,39.421,38.278,1.719,127.17,12.535,72.65,17.256,68.68,80.58,138.98,83.45,114.86,23.15,104.0,86.74,120.29,146.27,38.03,58.84,56.79,105.39,42.05,106.71,16.48,105.89,75.0,12.234,6.76,145.8,112.39,30.39,118.61,38.7,45.24,91.91,34.6,145.268,227.92,30.735,46.94,27.47,30.63,49.72,67.09,68.84,96.05,97.977,106.9,176.58,81.11,140.75,165.73,48.54,138.7,50.57,66.56,106.2,143.19
2016-11-03,27.458,59.21,39.11,38.352,1.699,120.0,12.495,72.11,17.299,68.38,80.65,137.83,83.66,115.03,23.21,103.78,86.6,120.18,144.45,38.31,58.43,55.89,105.39,42.03,106.63,16.48,107.17,74.14,12.214,6.7,146.08,111.72,30.32,116.95,38.38,45.34,93.37,33.93,145.669,226.24,30.475,46.87,27.666,29.89,49.73,66.95,67.9,96.23,97.877,107.48,176.21,81.27,140.02,166.83,48.19,135.22,50.21,66.59,105.6,143.64
2016-11-04,27.21,58.71,39.055,37.753,1.689,120.75,12.704,72.49,17.217,67.76,80.36,137.71,83.57,115.11,23.053,103.03,85.08,120.91,142.24,38.28,58.82,56.04,104.78,41.69,105.81,16.55,106.2,74.37,12.203,6.56,146.57,111.04,30.19,117.23,39.09,44.6,92.45,33.61,145.727,227.52,30.33,47.08,27.568,30.0,49.96,66.73,67.6,95.49,97.787,106.94,175.92,82.31,139.54,166.48,48.17,135.4,51.01,66.25,105.28,142.95
2016-11-07,27.603,60.42,40.102,39.247,1.782,122.15,12.881,73.88,17.696,69.88,82.51,141.93,85.45,116.66,23.26,105.96,86.56,123.75,143.54,39.09,60.05,58.91,106.85,42.46,106.96,17.01,108.66,76.3,12.458,6.96,151.81,112.82,30.94,119.97,39.86,45.4,94.43,34.69,148.872,234.48,30.755,47.46,27.802,30.38,50.91,68.46,69.01,97.33,100.497,109.8,181.48,83.75,143.03,169.74,49.82,139.21,52.62,67.23,107.9,146.91
2016-11-08,27.765,60.47,40.599,39.388,1.779,124.22,12.996,74.02,17.7,70.03,82.88,142.9,85.31,117.05,23.263,105.7,87.46,124.25,146.09,39.13,60.51,58.81,107.29,42.88,108.72,17.0,108.39,76.55,12.434,7.0,152.56,114.11,31.0,119.81,39.83,45.54,94.38,34.74,148.346,235.36,31.26,47.65,27.938,30.0,51.08,68.27,69.83,97.86,99.928,112.03,181.92,84.68,142.2,171.03,49.91,138.45,53.16,66.81,108.35,147.79
2016-11-09,27.72,60.17,40.28,38.594,1.749,123.18,12.671,78.39,17.342,73.25,83.24,141.9,86.25,120.31,23.7,106.19,85.93,126.02,146.79,39.55,64.18,62.64,107.64,42.27,107.25,17.97,107.86,75.9,12.219,6.94,152.05,114.98,31.36,117.21,40.07,47.99,94.64,34.75,148.002,237.04,31.725,47.86,28.278,32.12,51.12,67.88,69.79,94.35,101.5,112.7,192.63,91.2,145.09,170.39,51.59,146.42,56.3,67.84,109.36,151.28
2016-11-10,26.948,58.7,39.015,37.119,1.694,120.8,12.357,78.34,16.794,76.65,81.87,146.13,87.05,119.54,23.797,104.5,82.96,129.03,146.7,39.58,64.96,64.0,107.79,40.94,103.25,18.76,104.08,73.63,11.542,6.295,154.35,114.51,31.0,120.33,40.61,51.63,94.96,34.5,153.174,243.28,32.55,46.69,27.621,33.49,50.39,66.31,69.14,90.5,102.25,113.31,200.87,93.45,147.69,174.28,53.61,151.57,56.66,69.46,109.23,156.06
2016-11-11,27.108,59.02,38.588,36.951,2.199,119.02,12.571,77.67,16.754,76.69,81.88,146.42,85.67,118.47,23.743,104.62,83.58,129.85,149.36,39.45,63.95,63.1,106.64,41.03,103.19,19.02,103.68,74.59,11.478,6.685,151.25,114.22,31.36,119.18,40.14,51.73,97.68,34.61,154.178,245.68,33.23,46.69,27.576,32.59,50.77,66.88,69.85,88.95,102.304,114.23,203.94,93.01,148.52,175.08,52.83,149.04,56.37,69.73,111.38,156.92
2016-11-14,26.428,58.12,37.661,35.954,2.091,115.08,12.097,77.02,16.378,79.51,78.38,152.28,85.28,116.6,23.497,101.14,83.0,127.67,152.0,39.3,63.53,62.97,106.59,41.17,101.39,20.08,102.42,72.76,11.338,6.79,148.02,117.86,31.37,117.25,39.2,53.22,97.92,34.48,151.252,244.08,33.63,46.18,27.289,32.38,50.21,65.93,70.02,87.33,102.114,112.91,209.18,94.17,149.99,172.91,54.68,146.42,56.56,70.01,110.01,157.93
2016-11-15,26.778,58.87,38.758,37.162,2.155,117.2,12.251,77.32,16.645,79.36,78.57,152.23,86.82,116.32,23.807,102.48,83.62,124.4,151.15,39.17,63.65,62.87,108.96,41.44,101.85,20.16,103.66,74.02,11.359,6.97,148.66,118.32,31.7,115.99,39.81,52.59,97.7,34.91,151.692,246.0,33.49,47.37,27.772,32.23,50.13,66.77,71.03,87.5,102.186,113.18,211.19,94.44,148.11,174.24,55.45,147.06,56.69,69.05,110.9,157.46
2016-11-16,27.498,59.65,38.999,37.325,2.291,116.34,12.262,76.94,16.783,77.4,80.08,151.5,85.75,116.36,23.797,104.0,83.19,125.33,152.14,39.7,62.63,61.54,108.35,41.26,101.71,19.75,104.08,73.31,11.519,7.67,149.49,119.21,31.57,117.32,39.95,51.68,99.12,34.84,152.285,245.92,33.735,47.93,28.059,31.96,50.68,66.3,71.2,87.92,101.419,112.81,206.26,93.35,146.44,172.01,54.63,147.23,56.2,67.02,110.86,157.08
2016-11-17,27.488,60.64,39.308,37.82,2.31,117.79,12.577,77.71,16.704,78.02,81.07,150.77,85.23,116.57,23.063,104.45,83.07,128.93,151.2,40.25,62.7,61.7,108.12,41.12,101.62,20.08,105.81,75.19,11.503,8.46,148.88,119.45,30.05,118.37,40.39,52.49,99.37,35.02,152.772,246.32,34.245,47.84,28.255,31.73,51.59,66.67,72.08,89.27,102.168,113.49,209.63,92.78,145.33,172.77,55.45,147.36,56.68,67.95,113.8,158.39
2016-11-18,27.515,60.35,38.799,38.008,2.334,117.02,12.335,76.67,16.816,77.71,80.82,149.45,85.28,115.36,22.847,104.78,82.0,128.33,150.36,39.86,61.87,60.52,109.2,40.91,101.31,20.0,105.02,77.77,11.521,8.71,145.81,120.0,30.18,118.43,39.84,52.82,98.24,34.95,153.337,245.36,34.17,48.07,28.369,31.48,51.1,67.31,72.6,89.09,101.256,114.09,210.35,92.34,146.35,172.96,55.46,145.23,56.76,69.31,115.98,157.75
2016-11-21,27.933,60.86,39.24,39.0,2.325,121.77,12.301,76.64,17.258,78.05,81.69,150.41,86.49,115.0,23.123,105.94,82.64,128.22,151.17,39.89,62.3,60.42,110.18,41.36,102.26,20.33,105.65,76.15,11.796,8.94,146.17,119.5,30.05,119.68,39.76,52.12,97.63,34.98,155.612,246.96,34.1,48.31,28.505,31.57,51.28,67.1,73.68,89.62,101.364,114.7,211.08,92.9,147.02,171.52,55.54,145.55,56.73,69.41,115.67,158.71
2016-11-22,27.95,61.12,39.25,39.267,2.341,121.47,12.745,75.99,17.702,78.53,79.93,152.26,86.68,112.74,23.373,105.93,82.76,130.98,152.67,40.09,61.7,58.93,110.62,41.37,102.89,20.3,105.21,75.57,11.804,8.69,143.0,119.69,29.89,119.48,38.1,52.22,97.71,35.48,155.516,249.44,34.51,49.49,29.116,31.33,51.71,68.31,74.4,90.0,101.644,114.63,211.11,93.62,149.52,171.91,56.1,144.33,56.55,71.59,116.43,158.66
2016-11-23,27.808,60.4,38.95,39.006,2.349,120.84,12.876,68.0,17.708,78.86,79.57,153.54,86.92,113.07,23.61,104.56,82.68,131.21,151.6,40.1,61.64,60.18,111.0,41.12,101.53,20.56,104.21,73.95,11.769,8.8,143.51,120.14,29.71,119.82,38.98,52.16,98.26,35.2,154.857,250.72,34.48,50.23,29.252,31.42,51.34,68.13,74.06,88.89,102.828,115.68,212.31,96.18,149.74,172.25,56.69,145.03,56.75,71.77,115.82,158.11
2016-11-25,27.948,60.53,39.012,39.019,2.354,120.38,13.11,69.12,17.675,78.83,80.13,152.81,87.12,114.13,23.743,105.73,83.46,131.57,151.88,40.27,62.21,60.51,111.0,41.53,102.17,20.86,105.02,73.73,11.741,8.77,144.18,120.66,30.09,120.74,39.16,52.62,98.82,35.44,155.966,251.52,34.58,50.67,29.615,31.69,51.52,68.29,74.43,89.29,103.135,116.26,211.38,95.81,150.04,173.49,56.78,145.43,56.98,72.21,116.07,158.18
2016-11-28,27.893,60.61,39.29,38.339,2.353,120.41,13.075,67.2,17.465,78.32,79.08,152.11,86.47,113.13,23.73,103.36,83.07,130.64,151.25,40.3,61.8,59.46,110.5,41.75,102.79,20.3,104.5,72.93,11.693,8.83,140.32,121.82,29.92,120.76,38.74,51.58,98.97,35.51,157.285,250.0,34.155,51.12,29.864,31.54,51.01,67.1,74.53,90.24,102.846,115.69,210.35,94.9,149.77,172.5,55.47,145.07,56.51,71.2,115.71,156.97
2016-11-29,27.865,61.09,39.472,38.126,2.331,120.87,12.638,67.15,17.545,78.92,79.15,157.59,85.9,112.48,23.79,103.82,82.89,129.62,151.48,40.55,62.19,61.59,109.34,41.15,102.54,20.29,104.95,72.93,11.751,8.93,141.27,120.68,29.83,120.94,38.73,51.86,99.67,35.31,156.338,248.4,35.07,50.96,29.819,31.92,50.63,66.77,74.4,90.6,102.385,116.28,211.75,94.04,151.64,172.77,55.52,146.0,56.36,70.71,116.16,157.68
2016-11-30,27.63,60.26,38.794,37.529,2.305,118.42,12.627,67.12,17.049,80.17,77.32,158.32,87.3,111.3,23.477,102.2,82.46,129.4,150.11,40.19,61.19,60.8,111.56,40.35,100.1,21.12,102.81,72.0,11.7,8.91,140.11,119.27,29.82,119.43,38.07,52.92,99.12,34.7,155.086,246.08,34.755,49.9,29.177,32.14,50.07,68.13,73.93,88.28,102.927,115.92,219.29,95.56,150.56,171.74,56.39,144.07,56.44,70.55,113.68,157.44
2016-12-01,27.373,59.2,38.217,37.183,2.191,115.1,12.125,65.97,16.279,81.79,75.43,160.94,87.24,111.38,23.557,100.18,81.86,129.47,151.74,38.7,60.76,59.16,113.29,40.17,99.03,21.5,99.51,68.46,11.722,8.39,139.63,118.47,29.45,117.66,37.6,54.34,98.94,33.76,152.792,251.12,34.93,49.87,29.366,31.46,50.65,64.16,70.41,87.77,102.683,116.43,226.63,96.24,152.39,172.63,57.27,142.39,55.8,71.0,113.37,160.12
2016-12-02,27.475,59.25,38.223,37.017,2.211,115.4,12.098,67.71,16.422,81.6,75.72,160.73,87.04,111.96,23.627,101.1,82.4,129.87,152.09,38.5,61.13,59.43,113.0,40.36,100.6,21.23,99.73,68.41,12.081,8.53,141.91,118.24,29.25,117.29,37.9,53.58,98.5,34.16,152.983,250.72,34.39,49.81,29.162,31.63,50.46,65.84,70.72,88.08,101.581,116.35,223.36,95.14,152.25,172.43,56.02,144.01,55.96,72.31,113.26,159.39
2016-12-05,27.278,60.22,38.911,37.968,2.297,117.43,12.453,67.26,16.613,83.26,77.31,157.63,87.48,111.94,23.313,103.55,82.99,129.68,151.77,38.97,60.25,60.86,113.25,40.62,100.71,21.84,101.95,70.8,11.916,8.68,141.38,119.29,29.53,117.72,38.43,54.35,99.96,34.39,152.811,248.88,34.34,49.75,29.177,31.59,51.85,66.36,70.51,87.77,101.97,116.56,228.55,94.45,152.16,171.62,57.28,145.29,55.55,72.66,114.89,160.21
2016-12-06,27.488,59.95,38.809,38.236,2.335,117.31,12.39,67.8,16.476,83.69,77.11,157.32,87.56,112.06,23.453,102.0,82.91,128.74,151.01,39.47,60.28,61.62,112.76,40.57,101.55,22.16,101.55,70.62,12.457,9.45,143.59,119.25,29.33,118.41,38.42,55.55,100.66,34.72,153.298,249.36,34.35,50.36,29.721,31.56,50.57,67.45,71.37,88.18,102.141,116.54,231.38,95.22,152.24,171.8,57.92,145.11,56.03,72.46,114.53,161.34
2016-12-07,27.758,61.37,39.574,38.521,2.377,117.95,12.877,67.38,16.855,84.07,79.31,159.4,88.07,111.1,23.533,105.25,84.18,132.46,153.85,40.32,60.06,59.99,114.44,41.29,102.81,22.57,103.36,71.78,12.539,9.56,141.85,119.92,29.95,121.57,38.48,57.28,101.99,35.5,157.543,252.8,34.665,51.38,30.551,31.19,52.1,68.34,72.2,89.87,105.249,118.62,235.56,97.33,154.14,176.05,59.06,141.19,55.24,76.4,116.61,164.69
2016-12-08,28.03,61.01,39.759,38.367,2.337,118.91,12.819,67.19,17.071,85.12,79.28,159.32,88.32,110.99,23.447,104.82,83.5,132.53,157.59,40.35,60.12,60.9,115.17,40.98,102.15,22.95,103.5,71.86,12.324,10.34,143.07,120.45,29.95,121.74,38.68,57.29,103.38,35.7,158.088,252.24,34.615,51.13,30.521,30.94,51.55,68.55,72.13,89.39,104.472,118.98,241.45,96.27,155.39,175.88,60.15,140.59,55.23,75.24,117.67,164.11
2016-12-09,28.488,61.97,40.473,38.433,2.296,119.68,12.812,67.85,17.909,85.49,79.14,160.12,89.0,112.26,23.36,104.41,84.37,133.39,159.7,40.52,61.23,61.54,115.81,42.0,103.57,23.09,104.31,71.17,12.288,10.34,145.41,121.26,30.06,123.31,39.2,57.14,104.86,35.76,159.197,254.24,34.725,51.49,30.498,31.7,51.72,68.52,71.99,90.24,104.996,119.6,241.85,95.53,156.49,178.49,60.04,143.45,57.04,74.69,116.98,164.86
2016-12-12,28.325,62.17,40.395,38.006,2.24,117.77,12.829,67.61,17.816,84.73,78.5,159.49,90.98,115.36,23.89,103.28,85.13,134.58,160.33,40.51,61.72,62.04,117.15,41.9,104.72,22.61,105.16,70.38,12.283,10.68,145.18,121.74,30.17,123.61,39.2,55.78,104.06,35.97,158.222,254.88,34.5,51.76,31.057,32.4,51.54,68.47,71.73,90.82,106.062,120.13,237.17,95.08,157.16,179.64,59.55,145.76,56.55,74.51,116.03,166.12
2016-12-13,28.798,62.98,40.767,38.717,2.279,120.31,13.21,68.64,17.944,84.76,79.2,160.54,92.58,115.89,23.933,103.32,85.18,136.54,159.77,40.76,61.79,61.99,117.42,41.76,105.63,22.61,106.15,71.61,12.378,10.54,145.9,122.68,30.59,125.4,39.44,55.84,103.85,36.8,160.889,253.92,34.99,52.36,31.239,32.83,52.3,69.34,73.2,92.03,106.676,120.16,238.55,96.02,156.66,178.83,59.79,148.37,57.17,74.65,117.79,166.62
2016-12-14,28.798,62.68,40.895,38.441,2.411,120.21,13.246,67.67,17.762,84.73,79.13,159.86,90.58,114.99,23.78,103.28,84.37,135.98,158.99,40.88,61.8,61.67,115.96,41.21,104.47,22.67,105.81,71.33,12.344,10.55,143.8,122.84,30.46,123.65,38.82,54.7,104.05,36.55,161.099,252.0,35.01,51.63,31.042,32.82,51.79,67.56,72.5,90.72,105.249,117.26,239.93,93.74,154.47,176.6,59.45,148.69,58.5,73.56,117.67,165.06
2016-12-15,28.955,62.58,40.783,38.05,2.468,120.57,13.172,71.37,18.001,86.0,79.5,160.62,90.89,115.89,23.693,104.35,84.68,135.84,160.11,40.86,62.37,62.02,117.05,41.55,105.3,23.16,105.1,70.23,12.5,10.86,143.5,122.36,30.63,124.55,38.93,55.19,104.39,36.79,160.631,250.08,34.94,51.81,31.344,32.75,51.29,68.03,73.45,89.9,105.095,117.28,243.0,94.53,153.77,176.02,60.23,150.39,58.65,73.67,117.78,165.73
2016-12-16,28.993,62.3,40.492,37.889,2.51,119.87,13.499,73.31,17.842,84.94,78.35,163.94,91.18,115.88,23.66,103.43,84.68,135.11,160.41,39.1,62.44,62.22,118.08,41.74,105.87,22.66,103.55,69.86,12.422,10.66,142.54,123.24,30.59,123.0,38.1,55.34,103.91,36.31,159.398,254.0,34.93,52.27,31.473,32.84,50.92,66.46,72.89,91.31,105.131,115.81,238.9,92.58,154.5,177.45,59.75,149.37,58.62,72.96,117.31,164.76
2016-12-19,29.16,63.62,40.625,38.3,2.541,119.24,13.515,73.42,18.046,85.43,78.1,161.54,90.42,116.02,23.86,103.54,84.71,135.44,163.46,38.9,61.14,62.22,117.65,41.67,105.41,22.48,105.29,69.51,12.545,10.95,141.25,122.99,30.75,123.65,38.34,55.22,105.3,36.89,159.35,255.36,35.075,52.91,31.813,32.83,50.85,67.02,73.57,91.46,105.953,116.98,239.07,92.71,156.18,178.16,59.66,147.74,59.42,72.92,118.15,165.35
2016-12-20,29.238,63.54,40.76,38.561,2.629,119.09,13.919,73.38,18.207,86.53,78.36,161.59,90.43,115.66,23.94,104.54,84.57,137.11,163.86,39.0,60.5,62.16,117.95,41.66,104.9,22.71,105.77,69.86,12.512,11.51,141.8,123.33,30.56,124.1,38.19,56.1,105.46,37.21,160.229,258.0,35.505,53.12,32.077,32.85,51.79,66.91,74.04,90.7,106.333,117.52,243.09,94.34,156.39,178.65,60.8,147.22,59.12,74.27,118.39,166.36
2016-12-21,29.265,63.54,40.61,38.53,2.646,119.04,13.847,73.25,18.229,86.75,78.14,161.33,90.28,115.31,23.747,104.17,84.28,136.83,163.04,38.83,59.43,61.45,117.91,41.57,104.7,22.63,105.51,70.11,12.65,11.47,140.77,123.18,30.42,117.9,38.24,55.71,105.56,36.98,159.971,257.04,35.415,52.97,31.994,32.4,52.3,67.16,74.17,91.31,105.872,116.1,241.44,93.82,157.48,178.43,60.75,146.17,58.69,74.19,117.69,165.95
2016-12-22,29.073,63.55,40.484,38.317,2.678,117.4,13.897,73.26,18.06,86.89,77.9,161.58,90.87,115.44,23.197,104.31,84.47,135.43,162.07,38.96,59.58,61.66,118.77,41.55,105.35,22.54,104.72,69.9,12.558,11.6,140.52,123.72,30.46,117.79,38.29,55.75,105.42,36.93,159.713,254.56,35.51,53.65,32.266,32.34,52.14,66.76,74.2,91.61,105.619,116.3,240.12,94.12,157.46,179.2,60.49,146.36,58.76,73.01,116.91,166.03
2016-12-23,29.13,63.24,40.39,38.03,2.745,117.27,14.223,73.79,18.194,87.05,78.15,163.03,90.71,115.96,23.18,104.71,84.96,135.05,162.08,38.78,59.56,62.34,118.42,41.6,105.09,22.6,105.02,69.87,12.559,11.58,141.84,123.14,30.53,117.48,38.42,55.96,105.15,36.97,159.379,255.04,35.325,53.68,32.273,32.48,51.91,66.86,74.38,91.58,105.682,115.97,240.97,94.32,157.81,178.75,60.99,147.55,59.61,72.3,116.92,165.32
2016-12-27,29.315,63.28,40.497,38.57,2.933,118.01,14.635,73.81,18.231,87.13,78.35,162.64,90.75,115.91,23.233,104.8,84.6,135.26,162.05,38.82,59.79,62.5,118.22,41.61,105.13,22.61,104.98,69.85,12.835,12.07,142.41,123.07,30.68,117.55,38.6,55.95,105.17,37.07,159.79,255.2,35.435,53.64,32.213,32.53,51.29,67.25,74.87,91.33,105.718,116.13,241.56,94.55,157.48,178.92,61.09,148.36,59.33,72.23,116.9,164.95
2016-12-28,29.19,62.99,40.229,38.607,2.731,116.92,14.649,73.06,18.019,86.5,78.3,161.44,90.3,115.1,23.103,103.68,84.07,135.07,161.01,38.68,59.27,62.27,117.91,41.39,104.62,22.33,103.77,69.09,12.589,11.55,141.22,122.68,30.42,116.61,38.22,55.32,104.3,36.63,158.881,253.6,35.225,53.44,32.115,32.35,51.02,65.75,74.05,90.94,104.562,115.2,240.65,93.15,156.1,178.08,60.04,147.67,58.61,71.57,115.46,163.75
2016-12-29,29.183,62.9,40.144,38.258,2.786,116.35,14.312,73.56,17.987,85.89,78.33,161.04,90.35,115.49,23.087,103.77,84.35,135.1,161.13,38.69,59.04,62.73,117.82,41.6,104.99,22.0,103.68,69.15,12.533,11.59,141.48,122.79,30.46,117.01,38.31,54.84,104.56,36.66,159.273,253.68,35.045,53.74,32.221,32.49,51.06,66.04,74.15,91.73,104.788,114.98,238.18,93.29,155.69,178.41,59.38,147.78,58.9,71.34,114.92,163.05
